시군명,사업장명,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,폐업일자,소재지시설전화번호,소재지면적정보,도로명우편번호,소재지도로명주소,소재지지번주소,소재지우편번호,WGS84위도,WGS84경도,업태구분명정보,X좌표값,Y좌표값,점포구분명
용인시,롯데슈퍼 용인점,20120118,,1,정상영업,,0313385601,1872,449924,경기도 용인시 처인구 백옥대로 1066 (김량장동),경기도 용인시 처인구 김량장동 13번지,449924,37.2306151558,127.2104842393,구분없음,218609.119199767    ,414323.727786853    ,준대규모점포
용인시,롯데프리미엄아울렛 기흥점,20180615,,1,정상영업,,031-8036-3073,49115,17087,경기도 용인시 기흥구 신고매로 124 (고매동),경기도 용인시 기흥구 고매동 280번지,17087,37.2254498143,127.1209568881,전문점,210547.478739268    ,413684.298219281    ,대규모점포
용인시,죽전패션타운,20060214,,1,정상영업,,031 2660455,0,448160,경기도 용인시 수지구 용구대로 2729 (죽전동),경기도 용인시수지구 죽전동 1003번지 13호,16869,37.3295112,127.1083234,그 밖의 대규모점포,209534.187101767    ,425290.470966381    ,대규모점포
용인시,쥬네브썬월드,20070813,,1,정상영업,,679-0001,14835.21,446528,경기도 용인시 기흥구 동백죽전대로 444 (중동),경기도 용인시 기흥구 중동 833번지,446528,37.2779622,127.1516621,쇼핑센터,213383.977793755    ,419575.34117754     ,대규모점포
용인시,(주)이마트 수지점,20050411,,1,정상영업,,003102701052,11448.84,448150,경기도 용인시 수지구 수지로 203 (신봉동),경기도 용인시수지구 신봉동 909호,16845,37.3197625692,127.0833291279,대형마트,207318.572861803    ,424204.581779995    ,대규모점포
용인시,(주)이마트 죽전점,20050902,,1,정상영업,,003108881052,13659.57,448703,경기도 용인시 수지구 포은대로 552 (죽전동),경기도 용인시 수지구 죽전1동 1282번지,448811,37.3253249176,127.1100038667,대형마트,209673.343935571    ,424823.677791642    ,대규모점포
용인시,(주)지에스리테일 용인점,20111102,,1,정상영업,,031 337 2033,1310.47,449925,경기도 용인시 처인구 금령로55번길 12 (김량장동),경기도 용인시 처인구 김량장동 254번지 1호,449925,37.2358539,127.2028204,시장,217932.238250672    ,414910.46176146     ,준대규모점포
용인시,(주)이마트 트레이더스 구성점,20050512,,1,정상영업,,003103271234,10715,446855,경기도 용인시 기흥구 용구대로 2457 (보정동),경기도 용인시기흥구 보정동 1019번지 237호,16907,37.3039712756,127.1046527186,대형마트,209271.840149414    ,422612.412154755    ,대규모점포
용인시,(주)이마트 용인점,20051122,,1,정상영업,,003103261052,6252.59,449933,경기도 용인시 처인구 명지로 53 (역북동),경기도 용인시처인구 역북동 586-6 외 1필지호,17057,37.2314895326,127.1891519966,대형마트,216717.733040208    ,414404.502750642    ,대규모점포
용인시,코스트코홀세일 공세점,20130103,,1,정상영업,,031 289 5602,13960.94,446902,경기도 용인시 기흥구  탑실로  38 (공세동),경기도 용인시 기흥구 공세동 734-1번지,17084,37.2381557,127.1088835,대형마트,209684              ,415161              ,대규모점포
용인시,(주)이마트 흥덕점,20090714,,1,정상영업,,003180211051,9170.24,446908,경기도 용인시 기흥구 흥덕중앙로 60 (영덕동),경기도 용인시 기흥구 영덕동 985번지 3호,446908,37.2757570895,127.0733297742,대형마트,206434.251915465    ,419314.165365317    ,대규모점포
용인시,용인골드타워모드빌,20020225,,1,정상영업,,031 339 3430,5595,449925,경기도 용인시 처인구 금령로71번길 8 (김량장동),경기도 용인시 처인구 김량장동 254번지 51호,449925,37.2357700,127.2044542,쇼핑센터,218077.759335427    ,414900.572821014    ,대규모점포
용인시,정동마트,20211202,,1,정상영업,,031-335-8808,4106.09,17149,경기도 용인시 처인구 고림로 206(고림동),경기도 용인시 처인구 고림동 599-8,17149,37.2495211296,127.2232777146,대형마트,219724.778266524    ,416434.976068376    ,대규모점포
용인시,리빙파워센터,20191129,,1,정상영업,,02-6263-7500,47573,17086,경기도 용인시 기흥구 신고매로 59 (고매동),경기도 용인시 기흥구 고매동 271번지,17086,37.2234180272,127.1142489591,전문점,210056.472299843    ,413528.163023037    ,대규모점포
용인시,이케아 기흥점,20190812,,1,정상영업,,02-310-8700,24775.89,17086,경기도 용인시 기흥구 원고매로 125 (고매동),경기도 용인시 기흥구 고매동 산 41번지,17086,37.2207834755,127.1162687176,전문점,210264.43476451     ,413271.626584957    ,대규모점포
용인시,수원프리미엄아울렛,20180222,,1,정상영업,,031-204-2006,10202.07,16956,"경기도 용인시 기흥구 중부대로 64, 영통프리미엄아울렛 (영덕동)",경기도 용인시 기흥구 영덕동 517번지 1호 영통프리미엄아울렛,16956,37.2665719,127.0762744,전문점,206698.824845127    ,418302.264791854    ,대규모점포
용인시,(주)농협유통하나로클럽 용인점,20080328,,1,정상영업,,031-289-0604,4292.69,446519,경기도 용인시 기흥구 중부대로 682 (상하동),경기도 용인시기흥구 상하동 351번지,446516,37.2660505356,127.1358438915,대형마트,211994.916059705    ,418246.489802104    ,대규모점포
용인시,(주)이마트 동백점,20060718,,1,정상영업,,003105461052,6797.48,446765,경기도 용인시 기흥구 동백죽전대로 444 (중동),경기도 용인시 기흥구 중동 833번지,446528,37.2779963615,127.1515897965,대형마트,213383.977793755    ,419575.34117754     ,대규모점포
용인시,"(주)천우산업개발 역북패션아울렛, 마트",20160801,,1,정상영업,,0234535117,23126.86,,,경기도 용인시 처인구 역북동 역북지구 복합용지 1,,,,쇼핑센터,,,대규모점포
용인시,애경자산관리(주)AK기흥,20180618,,1,정상영업,,031-5186-6508,29521,17065,"경기도 용인시 기흥구 기흥역로 63(구갈동, 힐스테이트 기흥)",경기도 용인시 기흥구 구갈동 234-3,17065,37.2753320059,127.1177629244,쇼핑센터,210376.769370599    ,419169.265567059    ,대규모점포
용인시,(주)에프앤에프용인,20031231,,1,정상영업,,031 2666071,3006.71,448160,경기도 용인시 수지구 용구대로 2725 (죽전동),경기도 용인시수지구 죽전동 1003-175호,16869,37.3286730,127.1086043,전문점,209558.525287448    ,425199.371548382    ,대규모점포
용인시,롯데쇼핑(주) 롯데마트 신갈점,20120504,,1,정상영업,,02-2145-8470,15152.38,446597,경기도 용인시 기흥구 신갈로58번길 16 (신갈동),경기도 용인시 기흥구 신갈동 62번지,446597,37.2720988862,127.1073864647,대형마트,209459.248962457    ,418917.232336063    ,대규모점포
용인시,(주)프리미엄아울렛,20030512,,4,직권취소,,0312042006,10202.07,446908,경기도 용인시 기흥구 중부대로 64 (영덕동),경기도 용인시기흥구 영덕동 517호,16956,37.2666002164,127.0762010419,전문점,206698.824845127    ,418302.264791854    ,대규모점포
용인시,쥬네브쇼핑몰,20070813,,4,직권취소,,031-679-0001,14835.21,446765,경기도 용인시 기흥구 동백죽전대로 444 (중동),경기도 용인시 기흥구 중동 쥬네브썬월드빌딩,446765,37.2779622,127.1516621,쇼핑센터,213383.977793755    ,419575.34117754     ,대규모점포
용인시,신세계이마트 구성점,20020531,,4,직권취소,,031-327-1052,10715.38,,"경기도 용인시 기흥구 용구대로 2457 (보정동,외 31필지)",경기도 용인시기흥구 보정동 1019번지 237호 외 31필지,446913,37.3049883,127.1049955,대형마트,209271.840149414    ,422612.412154755    ,대규모점포
용인시,용인농협파머스마켓,20120111,,4,직권취소,,031-321-7100,1970.7,449925,경기도 용인시 처인구 금령로55번길 3 (김량장동),경기도 용인시 처인구 김량장동 254번지 413호,449925,37.2352425,127.2020187,구분없음,217861.473236659    ,414842.294991122    ,준대규모점포
용인시,농협 하나로클럽 기흥점,20071102,,4,직권취소,,031-289-0600,3184.69,446515,경기도 용인시 기흥구 중부대로 682 (상하동),경기도 용인시 기흥구 상하동 351번지,446515,37.2658530,127.1360242,대형마트,211994.916059705    ,418246.489802104    ,대규모점포
용인시,월마트코리아(주)구성점,20050512,,3,폐업처리,20061016,031 2890210,0,446855,경기도 용인시 기흥구 용구대로 2457 (보정동),경기도 용인시기흥구 보정동 1019-237호 외31필지,16907,37.3049883,127.1049955,그 밖의 대규모점포,209055.865253283    ,423099.978718931    ,대규모점포
용인시,롯데쇼핑(주) 롯데마트 수지점,20050411,,3,폐업처리,20191124,0312662500,15563,446998,경기도 용인시 기흥구 진산로 116 (보정동),경기도 용인시기흥구 보정동 266번지 4호,16923,37.3207069163,127.0993871783,대형마트,208744.180445217    ,424312.390860313    ,대규모점포
용인시,(주)쥬네브문월드,20070228,,3,폐업처리,20210128,031 6790505,10973.41,446766,경기도 용인시 기흥구 동백5로 22 (중동),경기도 용인시 기흥구 중동 838번지,446528,37.2759041874,127.1512723246,쇼핑센터,213356.807607586    ,419341.203990082    ,대규모점포
용인시,현대그린프라자,19951207,,3,폐업처리,20201223,031-262-4811,0,16837,"경기도 용인시 수지구 풍덕천로 149, 현대그린프라자 (풍덕천동)",경기도 용인시 수지구 풍덕천동 715-2 현대그린프라자,16837,37.3246253049,127.0975804177,그 밖의 대규모점포,208580.71713056     ,424737.738121321    ,대규모점포
용인시,(주)신세계백화점 죽전점,20070308,,2,휴업처리,,,0,,,경기도 용인시수지구 죽전동 1285번지 1289호   ,16896,,,백화점,,,
용인시,신세계 이마트 죽전점,20050902,,2,휴업처리,,02 3805234,13659.57,,,경기도 용인시수지구 죽전동 호 죽전택지개발사업지구 1703블럭  ,,,,그 밖의 대규모점포,,,
용인시,롯데쇼핑(주) 롯데마트 수지점,20050411,,2,휴업처리,,031 2721746,11771.78,,경기도 용인시 기흥구 진산로 116 (보정동),경기도 용인시기흥구 보정동 266번지 4호   ,16923,37.3207069,127.0993871,쇼핑센터,208744.180445217    ,424312.390860313    ,
용인시,신세계이마트 수지점,20050411,,2,휴업처리,,270 270 1052,11448.84,,경기도 용인시 수지구 수지로 203 (신봉동),경기도 용인시수지구 신봉동 909호   ,16845,37.3197368,127.0832981,대형마트,207318.572861803    ,424204.581779995    ,
용인시,동양마트,20041015,,2,휴업처리,,031 281 1970,4311,,경기도 용인시 기흥구 중부대로 682 (상하동),경기도 용인시기흥구 상하동 351호   ,17070,37.2658530,127.1360242,대형마트,211994.916059705    ,418246.489802104    ,
용인시,신세계이마트수지점,20030809,,2,휴업처리,,031 2701052,,,,경기도 용인시수지구 신봉동 17호   ,16816,37.3221809,127.0796905,대형마트,206997.559666667    ,424474.107666667    ,
의왕시,롯데몰 의왕점,20191204,,5,영업개시전,,031-8064-2732,49011.79,,,경기도 의왕시 학의동 560번지,16016,37.3746989560,127.0093398213,쇼핑센터,200760.843769006    ,430299.269732804    ,대규모점포
의왕시,이마트의왕점,20120413,,1,정상영업,,02   3809461,9875.45,16058,"경기도 의왕시 경수대로 262 (오전동, 서해그랑블)",경기도 의왕시 오전동 892번지 서해그랑블,16058,37.3506825778,126.9731958374,대형마트,197607.947609721    ,427636.648791646    ,대규모점포
의왕시,롯데쇼핑(주) 롯데마트 의왕점,20020617,,1,정상영업,,031 471 2521,11672,437081,"경기도 의왕시 계원대학로 7 (내손동, 롯데마트)",경기도 의왕시 내손동 743호,16036,37.3805799212,126.9728964085,대형마트,197598.213989563    ,430907.769943711    ,대규모점포
의왕시,롯데쇼핑(주)롯데마트 의왕점,20020617,,2,휴업처리,,,0,,경기도 의왕시 계원대학로 7 (내손동),경기도 의왕시 내손동 743호   ,16036,37.3801646,126.9736162,대형마트,197598.213989563    ,430907.769943711    ,
의왕시,롯데쇼핑(주)롯데마트 의왕점,20020617,,2,휴업처리,,,,,경기도 의왕시 계원대학로 7 (내손동),경기도 의왕시 내손동 743호   ,16036,37.3801646,126.9736162,대형마트,197598.213989563    ,430907.769943711    ,
의정부시,롯데쇼핑(주) 롯데슈퍼 가능역점,20120514,,1,정상영업,,031-856-5612,211.57,,경기도 의정부시 평화로 635 (의정부동),경기도 의정부시 의정부1동 235번지 17호,480844,37.7486653842,127.0448620381,구분없음,203877.860464049    ,471799.285751954    ,준대규모점포
의정부시,롯데마트의정부점,20001208,,1,정상영업,,031-850-2500,10990,480859,경기도 의정부시 산단로76번길 116 (용현동),경기도 의정부시 용현동 527번지 1호,480859,37.7427411314,127.0842073740,대형마트,207357.633104922    ,471153.493650556    ,대규모점포
의정부시,코스트코 홀세일 의정부점,20130724,,1,정상영업,,0318503300,13503.11,480090,경기도 의정부시 용민로489번길 9 (민락동),경기도 의정부시 민락동 903번지,11815,37.7512349,127.1191197,대형마트,210434.566999847    ,472099.165269005    ,대규모점포
의정부시,롯데마트장암점,20061227,,1,정상영업,,031 849-2520,6406.64,480030,경기도 의정부시 장곡로 224 (장암동),경기도 의정부시 장암동 38번지 10  호,11722,37.7236759721,127.0530489069,대형마트,204630.543411273    ,469034.163890834    ,대규모점포
의정부시,의정부역지하상가,19960511,,1,정상영업,,031-870-8704,8309.93,11696,"경기도 의정부시 시민로 지하 100 (의정부동, 의정부지하상가)",경기도 의정부시 의정부동 495번지,11696,37.7385551308,127.0478748413,그 밖의 대규모점포,203896.021836361    ,470661.250530153    ,대규모점포
의정부시,롯데쇼핑(주) 마그넷 의정부점,20001207,,1,정상영업,,031 8502511,9734.6,,경기도 의정부시 산단로76번길 116 (용현동),경기도 의정부시 용현동 527번지 1호   ,11787,37.7427411,127.0842073,대형마트,207357.633104922    ,471153.493650556    ,
의정부시,(사)의정부제일시장번영회,19760601,,1,정상영업,,031-846-2617,11800,480852,경기도 의정부시 태평로73번길 20 (의정부동),경기도 의정부시 의정부1동 160번지,480842,37.7394019398,127.0501169382,시장,204373.018448625    ,470811.577589593    ,대규모점포
의정부시,(주)신세계 의정부점,20111109,,1,정상영업,,031-8082-1042,51672.88,480852,경기도 의정부시 평화로 525 (의정부동),경기도 의정부시 의정부2동 168번지 54호 외 7필지,480852,37.7379343921,127.0458357050,백화점,204011.301931196    ,470564.015529834    ,대규모점포
의정부시,이마트 의정부점,20120320,,1,정상영업,,850-1251,13784.64,11814,"경기도 의정부시 민락로 210 (민락동, 이마트)",경기도 의정부시 민락동 849번지,11814,37.7431860471,127.1023622658,대형마트,208951.542114843    ,471192.156816017    ,대규모점포
의정부시,롯데슈퍼 신곡점,20120320,,1,정상영업,,031 843 3584,1318.5,480832,경기도 의정부시 동일로 583 (신곡동),경기도 의정부시 신곡동 560번지,480071,37.7401108027,127.0564118112,구분없음,204869.561341151    ,470861.966898254    ,준대규모점포
의정부시,애비뉴모나코,20190729,,1,정상영업,,,8625.06,11813,"경기도 의정부시 오목로 196, 민락2지구 제일풍경채 센텀-애비뉴모나코 (민락동)",경기도 의정부시 민락동 803 민락2지구 제일풍경채 센텀-애비뉴모나코,11813,37.7437873999,127.0989539220,그 밖의 대규모점포,208627.849934962    ,471251.808440489    ,대규모점포
의정부시,홈플러스의정부점,20030416,,1,정상영업,,031-850-8000,32677.65,480865,경기도 의정부시 청사로 38 (금오동),경기도 의정부시 금오동 475번지 1호,11757,37.7521704799,127.0710175592,대형마트,206192.090833323    ,472186.18249487     ,대규모점포
의정부시,태영프라자,19900719,,3,폐업처리,20070425,031 8481613,2243,480843,경기도 의정부시 호국로1298번길 55 (의정부동),경기도 의정부시 의정부동 193-1호,11695,37.7409313,127.0485696,시장,204217.272999911    ,470950.306957752    ,대규모점포
의정부시,엘스퀘어,20170502,,3,폐업처리,20211115,031-853-0336,8144.09,11815,경기도 의정부시 용민로 493 (민락동),경기도 의정부시 민락동 905번지,11815,37.7499996110,127.1185923281,그 밖의 대규모점포,210383.354355243    ,471952.050120805    ,대규모점포
의정부시,제이유백화점,20020321,,3,폐업처리,20061114,03108775000,0,,경기도 의정부시 평화로 472 (의정부동),경기도 의정부시 의정부동 100번지 1호,11697,37.7339850,127.0483725,백화점,204198.987235386    ,470177.902472181    ,
의정부시,롯데쇼핑(주) 롯데슈퍼 의정부2동점,20120514,,3,폐업처리,20170417,031-876-5601,692.6,480849,경기도 의정부시 범골로146번길 22 (의정부동),경기도 의정부시 의정부2동 556번지 8호,480849,37.7347894,127.0411806,,203565.036815778    ,470267.079136898    ,준대규모점포
의정부시,롯데아울렛 의정부점,20160613,,3,폐업처리,20190207,02-6965-2534,15702.66,11813,경기도 의정부시 천보로 44 (민락동),경기도 의정부시 민락동 804번지 6호 외 1필지,11813,37.7442096,127.0964284,쇼핑센터,208436.880902864    ,471310.707482348    ,대규모점포
의정부시,홈플러스(주) 익스플레스 의정부신곡점,20120522,,3,폐업처리,20130926,031 871 8545,266.7,480834,경기도 의정부시 신곡로 46-9 (신곡동),경기도 의정부시 신곡1동 720번지 9호,480834,37.7307379,127.0570712,구분없음,204966.657601419    ,469819.00064259     ,준대규모점포
의정부시,(주)엔터,20050721,,3,폐업처리,20070919,031 870 2000,938.5,,경기도 의정부시 시민로 80 (의정부동),경기도 의정부시 의정부동 494호,11651,37.7379600,127.0435420,그 밖의 대규모점포,203772.831832169    ,470619.109108938    ,
의정부시,미즘,19991119,,3,폐업처리,20081103,031 8456465,1039,480841,경기도 의정부시 태평로 76 (의정부동),"경기도 의정부시 의정부동 125-5,6호",11694,37.7392362,127.0519267,그 밖의 대규모점포,204512.615931336    ,470761.056699486    ,대규모점포
의정부시,제이유백화점,20020321,,2,휴업처리,,031 877 5000,755,480847,경기도 의정부시 평화로 472 (의정부동),경기도 의정부시 의정부동 100-1호,11697,37.7339850,127.0483725,백화점,204198.987235386    ,470185.136891877    ,대규모점포
의정부시,삼성테스코(주) 홈플러스 의정부점,20041117,,2,휴업처리,,031 850 8000,25774,,경기도 의정부시 청사로 38 (금오동),경기도 의정부시 금오동 475번지 1호   ,11757,37.7520653,127.0709869,대형마트,206192.090833323    ,472186.18249487     ,
의정부시,의정부역지하상가,19930511,,2,휴업처리,,031 8718037,,,경기도 의정부시 시민로 지하 100 (의정부동),경기도 의정부시 의정부동 99-6호   ,11696,37.7360113,127.0505178,그 밖의 대규모점포,,,
이천시,(주)이마트이천점,20000522,,1,정상영업,,031 644 8053,8879,467110,경기도 이천시 이섭대천로 1440-50 (증포동),경기도 이천시 증포동 47-4번지 13호,17348,37.2939790459,127.4591120250,대형마트,240622.258190291    ,421449.129399305    ,대규모점포
이천시,롯데쇼핑(주) 롯데슈퍼 송정점,20090912,,1,정상영업,,031-638-5601,0,17344,경기도 이천시 증신로291번길 82 (송정동),경기도 이천시 송정동 317번지 3호,17344,37.2965646430,127.4356533781,구분없음,238563.750432498    ,421703.583393763    ,준대규모점포
이천시,(주)이마트에브리데이(이천점),20120626,,1,정상영업,,031-638-0017,1282,467808,경기도 이천시 중리천로 18 (중리동),경기도 이천시 중리동 21번지 1호,467808,37.2799811004,127.4398299920,구분없음,238934.316946629    ,419876.035365793    ,준대규모점포
이천시,(주)이마트에브리데이 이천갈산점,20160707,,1,정상영업,,031-8011-2021,772.08,17359,경기도 이천시 안흥로 70 (갈산동),경기도 이천시 갈산동 602번지,17359,37.2840622948,127.4553382286,구분없음,240306.158458325    ,420332.156379018    ,준대규모점포
이천시,롯데쇼핑(주) 롯데슈퍼 이천점,20021226,,1,정상영업,,031-634-6747,1586,17328,"경기도 이천시 부발읍 경충대로 2269, 롯데프라자",경기도 이천시 부발읍 신하리 399번지 1호 롯데프라자,17328,37.2610552034,127.4745350978,구분없음,242016.421941572    ,417771.647304977    ,준대규모점포
이천시,(주)이랜드리테일NC이천점,20131030,,1,정상영업,,031-633-6898,14628,467804,경기도 이천시 영창로 165 (창전동),경기도 이천시 창전동 152번지 5호,467804,37.2819377843,127.4411144413,쇼핑센터,239066.829966423    ,420094.84719581     ,대규모점포
이천시,서전타운,19960325,,1,정상영업,,031 6371864,,,,경기도 이천시 부발읍 아미리 1006-3호   ,17332,,,그 밖의 대규모점포,,,
이천시,(주)노브랜드 이천안흥점,20170920,,1,정상영업,,031-638-8312,344,17371,경기도 이천시 영창로 290 (안흥동),경기도 이천시 안흥동 353번지 6호,17371,37.2807990785,127.4549453361,구분없음,240274.674064413    ,419969.69866586     ,준대규모점포
이천시,(주)이마트에브리데이(이천점),20120626,,1,정상영업,,031-683-0017,1282,17375,경기도 이천시 중리천로 18 (중리동),경기도 이천시 중리동 21-1,17375,37.2799811004,127.4398299920,구분없음,238934.316946629    ,419876.035365793    ,준대규모점포
이천시,롯데쇼핑(주) 롯데마트 이천점,20141217,,1,정상영업,,-,14460.81,17372,"경기도 이천시 구만리로 191 (안흥동, 롯데캐슬 골드스카이)",경기도 이천시 안흥동 474번지 롯데캐슬 골드스카이,17372,37.2748947727,127.4545991839,대형마트,,,대규모점포
이천시,이천 롯데프리미엄 아울렛,20130806,,1,정상영업,,031-640-0521,69930,467821,경기도 이천시 호법면 프리미엄아울렛로 177-74,경기도 이천시 호법면 단천리 산 48번지 1호,467821,37.2419420,127.4004124,복합쇼핑몰,235493.80305100000  ,415970.26430400000  ,대규모점포
이천시,(주)프라자2000,19990913,,1,정상영업,,031 3671677,,,경기도 이천시 중리천로 98 (중리동),경기도 이천시 중리동 220호   ,17373,37.2775531,127.4477983,그 밖의 대규모점포,239629.266702268    ,419598.835872292    ,
이천시,롯데슈퍼 이천중리가맹점,20120626,,4,직권취소,,031-635-2121,576.67,467800,경기도 이천시 중리천로 76 (중리동),경기도 이천시 중리동 213번지,467800,37.2783539,127.4456832,대형마트,239461.390091394    ,419701.557736528    ,준대규모점포
이천시,이천 롯데프리미엄 아울렛,20130806,,4,직권취소,,031-640-0521,53512,,,경기도 이천시 호법면 단천리 산 48번지 1호,467821,37.2426688,127.3986356,복합쇼핑몰,,,대규모점포
이천시,(주)이마트 이천점,20000503,,4,직권취소,,031 6448053,0,,경기도 이천시 이섭대천로 1440-50 (증포동),경기도 이천시 증포동 47번지 4호,17348,37.2940716,127.4588801,대형마트,240622.258190291    ,421449.129399305    ,대규모점포
이천시,롯데쇼핑(주) 롯데슈퍼 이천갈산점,20110704,,3,폐업처리,20210101,031-637-5603,615,17359,경기도 이천시 증신로 83 (갈산동),경기도 이천시 갈산동 592번지 43호,17359,37.2845947427,127.4570188069,구분없음,240460.438731023    ,420391.082149565    ,준대규모점포
이천시,롯데쇼핑(주) 롯데슈퍼 마장휴게소점,20130404,,3,폐업처리,20200921,031-645-5701,310,17384,경기도 이천시 마장면 중부고속도로 82,경기도 이천시 마장면 목리 산 13번지 32호,17384,37.2627442492,127.4084798710,구분없음,236094.101912691    ,418052.206218779    ,준대규모점포
이천시,롯데쇼핑(주) 롯데슈퍼 관고점,20120626,,3,폐업처리,20200131,031-634-5601,740.8,467020,경기도 이천시 설봉로19번길 12 (관고동),경기도 이천시 관고동 501번지 7호,467020,37.2786314315,127.4364389562,구분없음,238639.271861948    ,419727.492981804    ,준대규모점포
이천시,라벨라 아울렛,20160329,,2,휴업처리,,070-7841-2965,4832.38,17384,경기도 이천시 호법면 프리미엄아울렛로 177-145 (롯데프리미엄아울렛),경기도 이천시 호법면 단천리 869번지,17384,37.2435975717,127.3964951069,쇼핑센터,235115.906903708    ,415821.77062945     ,대규모점포
파주시,문산시장,19920617,,1,정상영업,,031 9522438,285.75,413904,경기도 파주시 문산읍 문산로26번길 14,경기도 파주시 문산읍 문산리 10-92호,10823,37.8567203,126.7816543,그 밖의 대규모점포,180721.240886153    ,483823.915592572    ,준대규모점포
파주시,더콜로니운정몰,20120627,,1,정상영업,,02-557-8828,34984,,경기도 파주시 청암로17번길 17 (파주운정택지개발지구 F3-8 블럭) (목동동),경기도 파주시 목동동 927번지 (파주운정택지개발지구 F3-8 블럭),10892,37.7294498,126.7367159,쇼핑센터,176725.26242028     ,469706.991119381    ,대규모점포
파주시,팜스프링상가,20000915,,1,정상영업,,,10000,413809,경기도 파주시 송화로 13 (금촌동),경기도 파주시 아동동 산6-1호,,,,그 밖의 대규모점포,180319.716425656    ,474672.162897883    ,대규모점포
파주시,이채쇼핑몰,20040920,,1,정상영업,,031 9463742,7776.31,413120,경기도 파주시 문발로 220 (문발동),경기도 파주시 교하읍 문발리 502번지 1호,10881,37.7137335,126.6877216,쇼핑센터,172472.74587000000  ,468285.52415500000  ,대규모점포
파주시,금촌타워상가,19980612,,1,정상영업,,031 9459910,7737.81,413826,경기도 파주시 중앙로 308 (금촌동),경기도 파주시 금촌동 52-39호,10930,37.7632810,126.7756230,그 밖의 대규모점포,180164.400733412    ,473454.182060402    ,대규모점포
파주시,홈플러스(주)파주문산점,20080901,,1,정상영업,,003109608000,10326.4,413901,경기도 파주시 문산읍 방촌로 1759,경기도 파주시 문산읍 당동리 산업단지내 지원시설용지 1-1,413902,37.8697363281,126.7850270241,대형마트,181002.777532337    ,485203.012122524    ,대규모점포
파주시,(주)지에스리테일금촌점,20120206,,1,정상영업,,031-944-0732,1384.99,413826,경기도 파주시 황골로 39 (금촌동),경기도 파주시 금촌2동 956번지 5호,413826,37.7556721,126.7731498,구분없음,179944.018070176    ,472609.616003388    ,준대규모점포
파주시,(주)이마트 파주운정점,20101209,,1,정상영업,,031941 2150,10417.88,413100,경기도 파주시 한울로 123 (동패동),경기도 파주시 동패동 1763번지,413100,37.7103889772,126.7450715864,대형마트,177453.945515036    ,467576.438594292    ,대규모점포
파주시,팜스프링상가,19990416,,1,정상영업,,031 9431231,,,,경기도 파주시 금촌동 5-1호   ,,,,그 밖의 대규모점포,,,
파주시,금촌신시장,19950512,,1,정상영업,,031 9412723,,,경기도 파주시 금정로 84 (금촌동),경기도 파주시 금촌동 64-60호   ,10929,37.7621769,126.7730957,그 밖의 대규모점포,,,
파주시,이마트에브리데이 팜스프링점,20120523,,1,정상영업,,031-948-9489,980.75,10850,경기도 파주시 시청로 190 (아동동),경기도 파주시 아동동 275-6번지,10850,37.7706946851,126.7779996543,구분없음,180355.254248507    ,474266.843537213    ,준대규모점포
파주시,청도훼미리코아,19930128,,1,정상영업,,031 9533860,,,경기도 파주시 문산읍 문산역로 107 (문산리),경기도 파주시 문산읍 문산리 17-25호   ,10824,37.8556574,126.7866231,그 밖의 대규모점포,,,
파주시,이마트에브리데이 광탄점,20120523,,1,정상영업,,031-947-1923,996.6,413854,경기도 파주시 광탄면 큰여울길 44,경기도 파주시 광탄면 신산리 188번지 11호,413854,37.7803090909,126.8487099850,구분없음,186601.793372607    ,475319.542751513    ,준대규모점포
파주시,(주)신세계사이먼 파주점,20100917,,1,정상영업,,031-8071-7001,52503,,경기도 파주시 탄현면 필승로 200,경기도 파주시 탄현면 법흥리 1790번지 8호,413841,37.7693560552,126.6965126169,전문점,173172.82518515     ,474158.946079941    ,대규모점포
파주시,롯데프리미엄아울렛파주점,20111026,,1,정상영업,,031009603150,36314,413120,경기도 회동길 390,경기도 파주시 문발동 104번지 1호 외,413120,,,복합쇼핑몰,172999.56240000000  ,468723.82280800000  ,대규모점포
파주시,신세계 이마트 파주점,20050331,,1,정상영업,,031 950 1234,0,,경기도 파주시 당하길 10,경기도 파주시 교하읍 당하리 195번지 5호,10866,37.7469662690,126.7510452244,대형마트,,,대규모점포
파주시,(주)이마트파주점,20100324,,1,정상영업,,031-950-1053,9184.17,413090,경기도 파주시 당하길 10 (당하동),경기도 파주시 교하읍 야당1리 195번지 5호,413835,37.7469662690,126.7510452244,대형마트,178059.26501600000  ,471943.61531300000  ,대규모점포
파주시,파주 농수산물 물류센타,20031216,20060621,4,직권취소,,031 9498000,0,,경기도 파주시 검산로 301-22 (검산동),경기도 파주시 검산동 448번지 2호,10848,37.7986923,126.7386817,그 밖의 대규모점포,176884.275578943    ,477393.927508944    ,대규모점포
파주시,에브리데이 문산역점,20120523,,3,폐업처리,20150131,031-952-7952,998.01,413902,경기도 파주시 문산읍 문향로 23,경기도 파주시 문산읍 문산1리 22번지 6호,413904,37.8538807,126.7856170,구분없음,181068.616414545    ,483509.520615807    ,준대규모점포
파주시,이마트에브리데이 금촌동점,20120523,,3,폐업처리,20170630,031-945-5545,995.98,,경기도 파주시 후곡로 14 (금촌동),경기도 파주시 금촌2동 956번지 1호,413012,37.7561492,126.7729327,구분없음,179924.709582771    ,472664.081355195    ,준대규모점포
